Date,HomeTeam,AwayTeam,Year,Month,home_wins,home_losses,home_draws,half_home_wins,half_home_losses,half_home_draws,Matches Played_x,total_wins_x,total_losses_x,total_draws_x,% wins_x,% losses_x,% draws_x,half_total_wins_x,half_total_losses_x,half_total_draws_x,% half wins_x,% half losses_x,% half draws_x,Total Full Time Home Team Goals,Full Time Home Team Goals mean,Total Half Time Home Team Goals,Half Time Home Team Goals mean,Total Home Team Shots,Home Team Shots mean,Total Home Team Shots on Target,Home Team Shots on Target mean,Total Home Team Fouls Committed,Home Team Fouls Committed mean,Total Home Team Corners,Home Team Corners mean,Total Home Team Yellow Cards,Home Team Yellow Cards mean,Total Home Team Red Cards,Home Team Red Cards mean,away_wins,away_losses,away_draws,half_away_wins,half_away_losses,half_away_draws,Matches Played_y,total_wins_y,total_losses_y,total_draws_y,% wins_y,% losses_y,% draws_y,half_total_wins_y,half_total_losses_y,half_total_draws_y,% half wins_y,% half losses_y,% half draws_y,Total Full Time Away Team Goals,Full Time Away Team Goals mean,Total Half Time Away Team Goals,Half Time Away Team Goals mean,Total Away Team Shots,Away Team Shots mean,Total Away Team Shots on Target,Away Team Shots on Target mean,Total Away Team Fouls Committed,Away Team Fouls Committed mean,Total Away Team Corners,Away Team Corners mean,Total Away Team Yellow Cards,Away Team Yellow Cards mean,Total Away Team Red Cards,Away Team Red Cards mean
2019-12-21,Montpellier,Brest,2019.0,12.0,92.0,49.0,49.0,52.0,45.0,93.0,380.0,146.0,126.0,108.0,38.42105263157895,33.1578947368421,28.421052631578952,95.0,104.0,181.0,25.0,27.36842105263158,47.631578947368425,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789476,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2020-02-21,Nice,Brest,2019.0,2.0,96.0,48.0,46.0,61.0,36.0,93.0,380.0,145.0,133.0,102.0,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.052631578947373,27.36842105263158,46.57894736842106,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.431578947368418,817.0,4.3,2540.0,13.36842105263158,992.0,5.2210526315789485,310.0,1.631578947368421,20.0,0.10526315789473684,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2019-12-06,Lille,Brest,2019.0,12.0,107.0,36.0,47.0,78.0,30.0,82.0,380.0,175.0,102.0,103.0,46.05263157894736,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842103,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.194736842105264,2572.0,13.53684210526316,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2019-11-02,Amiens,Brest,2019.0,11.0,15.0,13.0,10.0,12.0,7.0,19.0,76.0,21.0,35.0,20.0,27.63157894736842,46.05263157894736,26.315789473684212,19.0,22.0,35.0,25.0,28.947368421052627,46.05263157894736,46.0,1.2105263157894737,18.0,0.4736842105263158,433.0,11.394736842105265,135.0,3.5526315789473686,501.0,13.18421052631579,160.0,4.2105263157894735,58.0,1.5263157894736843,5.0,0.13157894736842105,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2019-09-21,Bordeaux,Brest,2019.0,9.0,92.0,40.0,58.0,78.0,38.0,74.0,380.0,143.0,114.0,123.0,37.631578947368425,30.0,32.368421052631575,124.0,96.0,160.0,32.631578947368425,25.26315789473684,42.10526315789474,270.0,1.4210526315789471,121.0,0.6368421052631579,2595.0,13.657894736842106,900.0,4.7368421052631575,2617.0,13.773684210526314,1015.0,5.342105263157895,295.0,1.5526315789473684,22.0,0.11578947368421053,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2019-08-31,Nimes,Brest,2019.0,8.0,9.0,5.0,5.0,7.0,5.0,7.0,38.0,15.0,15.0,8.0,39.473684210526315,39.473684210526315,21.05263157894737,11.0,12.0,15.0,28.947368421052627,31.578947368421048,39.473684210526315,30.0,1.5789473684210529,11.0,0.5789473684210527,255.0,13.421052631578947,100.0,5.2631578947368425,248.0,13.052631578947368,111.0,5.842105263157895,34.0,1.7894736842105263,4.0,0.21052631578947367,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2020-01-11,Toulouse,Brest,2019.0,1.0,71.0,57.0,62.0,54.0,41.0,95.0,380.0,114.0,154.0,112.0,30.0,40.526315789473685,29.47368421052632,89.0,118.0,173.0,23.421052631578952,31.052631578947373,45.526315789473685,239.0,1.2578947368421052,94.0,0.4947368421052632,2417.0,12.721052631578946,829.0,4.363157894736842,2974.0,15.652631578947368,989.0,5.205263157894737,322.0,1.694736842105263,21.0,0.11052631578947368,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2019-08-18,St Etienne,Brest,2019.0,8.0,94.0,42.0,54.0,61.0,42.0,87.0,380.0,156.0,116.0,108.0,41.05263157894737,30.52631578947368,28.421052631578952,110.0,94.0,176.0,28.947368421052627,24.73684210526316,46.31578947368421,288.0,1.5157894736842106,112.0,0.5894736842105263,2677.0,14.089473684210525,917.0,4.826315789473684,2562.0,13.48421052631579,1164.0,6.126315789473685,291.0,1.5315789473684212,17.0,0.08947368421052633,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2020-03-07,Reims,Brest,2019.0,3.0,38.0,29.0,28.0,34.0,28.0,33.0,190.0,57.0,75.0,58.0,30.0,39.473684210526315,30.52631578947368,53.0,63.0,74.0,27.894736842105264,33.1578947368421,38.94736842105263,119.0,1.2526315789473683,48.0,0.5052631578947369,1156.0,12.168421052631581,390.0,4.105263157894736,1305.0,13.73684210526316,492.0,5.178947368421053,167.0,1.7578947368421052,9.0,0.09473684210526316,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2020-02-08,Rennes,Brest,2019.0,2.0,78.0,52.0,60.0,64.0,41.0,85.0,380.0,137.0,131.0,112.0,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,251.0,1.3210526315789477,113.0,0.5947368421052631,2479.0,13.047368421052632,849.0,4.468421052631579,2420.0,12.73684210526316,969.0,5.1,290.0,1.5263157894736843,15.0,0.07894736842105263,9,33,15,5.0,25.0,27.0,114,27,52,35,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,39.0,0.6842105263157895,9.0,0.15789473684210525,576.0,10.105263157894736,175.0,3.0701754385964914,951.0,16.684210526315788,207.0,3.631578947368421,106.0,1.8596491228070176,5.0,0.08771929824561403
2019-10-20,Monaco,Rennes,2019.0,10.0,82.0,25.0,45.0,67.0,30.0,55.0,304.0,146.0,70.0,88.0,48.026315789473685,23.02631578947368,28.947368421052627,116.0,72.0,116.0,38.1578947368421,23.684210526315788,38.1578947368421,256.0,1.6842105263157894,114.0,0.75,1998.0,13.144736842105265,712.0,4.684210526315789,2167.0,14.25657894736842,888.0,5.842105263157895,275.0,1.8092105263157892,16.0,0.10526315789473684,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-09-29,Marseille,Rennes,2019.0,9.0,106.0,34.0,50.0,79.0,30.0,81.0,379.0,178.0,93.0,108.0,46.96569920844327,24.538258575197894,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804745,45.3825857519789,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578949,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894735,20.0,0.10526315789473684,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-09-14,Brest,Rennes,2019.0,9.0,18.0,19.0,20.0,21.0,13.0,23.0,114.0,27.0,52.0,35.0,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,60.0,1.0526315789473684,35.0,0.6140350877192983,702.0,12.31578947368421,227.0,3.982456140350877,955.0,16.754385964912277,285.0,5.0,84.0,1.4736842105263157,4.0,0.07017543859649122,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-11-23,Dijon,Rennes,2019.0,11.0,30.0,29.0,17.0,23.0,21.0,32.0,152.0,39.0,75.0,38.0,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,103.0,1.3552631578947372,46.0,0.6052631578947368,969.0,12.75,329.0,4.328947368421051,1033.0,13.592105263157894,376.0,4.947368421052632,136.0,1.7894736842105263,11.0,0.14473684210526316,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-08-10,Montpellier,Rennes,2019.0,8.0,92.0,49.0,49.0,52.0,45.0,93.0,380.0,146.0,126.0,108.0,38.42105263157895,33.1578947368421,28.421052631578952,95.0,104.0,181.0,25.0,27.36842105263158,47.631578947368425,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789476,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2020-01-24,Nice,Rennes,2019.0,1.0,96.0,48.0,46.0,61.0,36.0,93.0,380.0,145.0,133.0,102.0,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.052631578947373,27.36842105263158,46.57894736842106,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.431578947368418,817.0,4.3,2540.0,13.36842105263158,992.0,5.2210526315789485,310.0,1.631578947368421,20.0,0.10526315789473684,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2020-02-04,Lille,Rennes,2019.0,2.0,107.0,36.0,47.0,78.0,30.0,82.0,380.0,175.0,102.0,103.0,46.05263157894736,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842103,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.194736842105264,2572.0,13.53684210526316,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-08-25,Strasbourg,Rennes,2019.0,8.0,13.0,11.0,14.0,10.0,12.0,16.0,76.0,20.0,29.0,27.0,26.315789473684212,38.1578947368421,35.526315789473685,18.0,27.0,31.0,23.684210526315788,35.526315789473685,40.78947368421053,58.0,1.5263157894736843,23.0,0.6052631578947368,472.0,12.421052631578947,177.0,4.657894736842105,534.0,14.052631578947368,181.0,4.7631578947368425,68.0,1.7894736842105263,4.0,0.10526315789473684,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-12-15,Lyon,Rennes,2019.0,12.0,116.0,31.0,42.0,91.0,26.0,72.0,378.0,196.0,91.0,91.0,51.85185185185186,24.074074074074073,24.074074074074073,147.0,87.0,144.0,38.888888888888886,23.015873015873016,38.095238095238095,377.0,1.9947089947089949,169.0,0.8941798941798942,3087.0,16.333333333333332,1132.0,5.989417989417991,2575.0,13.624338624338625,1171.0,6.195767195767195,261.0,1.380952380952381,17.0,0.08994708994708994,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-09-25,Nantes,Rennes,2019.0,9.0,48.0,38.0,28.0,32.0,27.0,55.0,228.0,77.0,89.0,62.0,33.771929824561404,39.03508771929825,27.192982456140353,60.0,61.0,107.0,26.315789473684212,26.75438596491228,46.92982456140351,127.0,1.1140350877192982,53.0,0.4649122807017544,1503.0,13.18421052631579,465.0,4.078947368421051,1545.0,13.552631578947368,601.0,5.271929824561403,185.0,1.6228070175438596,13.0,0.11403508771929825,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-12-04,Metz,Rennes,2019.0,12.0,16.0,26.0,15.0,12.0,18.0,27.0,114.0,24.0,63.0,27.0,21.05263157894737,55.26315789473684,23.684210526315788,20.0,45.0,49.0,17.543859649122812,39.473684210526315,42.982456140350884,69.0,1.2105263157894737,26.0,0.456140350877193,710.0,12.456140350877195,253.0,4.43859649122807,778.0,13.649122807017546,264.0,4.631578947368421,104.0,1.824561403508772,4.0,0.07017543859649122,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2020-01-15,Nimes,Rennes,2019.0,1.0,9.0,5.0,5.0,7.0,5.0,7.0,38.0,15.0,15.0,8.0,39.473684210526315,39.473684210526315,21.05263157894737,11.0,12.0,15.0,28.947368421052627,31.578947368421048,39.473684210526315,30.0,1.5789473684210529,11.0,0.5789473684210527,255.0,13.421052631578947,100.0,5.2631578947368425,248.0,13.052631578947368,111.0,5.842105263157895,34.0,1.7894736842105263,4.0,0.21052631578947367,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2020-02-29,Toulouse,Rennes,2019.0,2.0,71.0,57.0,62.0,54.0,41.0,95.0,380.0,114.0,154.0,112.0,30.0,40.526315789473685,29.47368421052632,89.0,118.0,173.0,23.421052631578952,31.052631578947373,45.526315789473685,239.0,1.2578947368421052,94.0,0.4947368421052632,2417.0,12.721052631578946,829.0,4.363157894736842,2974.0,15.652631578947368,989.0,5.205263157894737,322.0,1.694736842105263,21.0,0.11052631578947368,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2020-02-16,Reims,Rennes,2019.0,2.0,38.0,29.0,28.0,34.0,28.0,33.0,190.0,57.0,75.0,58.0,30.0,39.473684210526315,30.52631578947368,53.0,63.0,74.0,27.894736842105264,33.1578947368421,38.94736842105263,119.0,1.2526315789473683,48.0,0.5052631578947369,1156.0,12.168421052631581,390.0,4.105263157894736,1305.0,13.73684210526316,492.0,5.178947368421053,167.0,1.7578947368421052,9.0,0.09473684210526316,59,79,52,43.0,60.0,87.0,380,137,131,112,36.05263157894737,34.473684210526315,29.47368421052632,107.0,101.0,172.0,28.157894736842106,26.578947368421048,45.26315789473684,215.0,1.131578947368421,97.0,0.5105263157894737,2033.0,10.7,709.0,3.7315789473684218,2637.0,13.878947368421054,712.0,3.747368421052632,282.0,1.4842105263157894,30.0,0.15789473684210525
2019-11-09,Monaco,Dijon,2019.0,11.0,82.0,25.0,45.0,67.0,30.0,55.0,304.0,146.0,70.0,88.0,48.026315789473685,23.02631578947368,28.947368421052627,116.0,72.0,116.0,38.1578947368421,23.684210526315788,38.1578947368421,256.0,1.6842105263157894,114.0,0.75,1998.0,13.144736842105265,712.0,4.684210526315789,2167.0,14.25657894736842,888.0,5.842105263157895,275.0,1.8092105263157892,16.0,0.10526315789473684,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2019-08-31,Angers,Dijon,2019.0,8.0,24.0,23.0,29.0,22.0,19.0,35.0,152.0,45.0,59.0,48.0,29.605263157894736,38.81578947368421,31.578947368421048,42.0,44.0,66.0,27.63157894736842,28.947368421052627,43.42105263157895,90.0,1.1842105263157894,36.0,0.4736842105263158,1016.0,13.36842105263158,339.0,4.4605263157894735,947.0,12.460526315789476,361.0,4.75,102.0,1.3421052631578947,7.0,0.09210526315789473,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2019-10-26,Brest,Dijon,2019.0,10.0,18.0,19.0,20.0,21.0,13.0,23.0,114.0,27.0,52.0,35.0,23.684210526315788,45.614035087719294,30.701754385964907,26.0,38.0,50.0,22.807017543859647,33.333333333333336,43.85964912280703,60.0,1.0526315789473684,35.0,0.6140350877192983,702.0,12.31578947368421,227.0,3.982456140350877,955.0,16.754385964912277,285.0,5.0,84.0,1.4736842105263157,4.0,0.07017543859649122,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2020-01-25,Montpellier,Dijon,2019.0,1.0,92.0,49.0,49.0,52.0,45.0,93.0,380.0,146.0,126.0,108.0,38.42105263157895,33.1578947368421,28.421052631578952,95.0,104.0,181.0,25.0,27.36842105263158,47.631578947368425,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789476,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2019-09-21,Nice,Dijon,2019.0,9.0,96.0,48.0,46.0,61.0,36.0,93.0,380.0,145.0,133.0,102.0,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.052631578947373,27.36842105263158,46.57894736842106,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.431578947368418,817.0,4.3,2540.0,13.36842105263158,992.0,5.2210526315789485,310.0,1.631578947368421,20.0,0.10526315789473684,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2019-11-30,Lille,Dijon,2019.0,11.0,107.0,36.0,47.0,78.0,30.0,82.0,380.0,175.0,102.0,103.0,46.05263157894736,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842103,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.194736842105264,2572.0,13.53684210526316,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2020-02-29,Paris SG,Dijon,2019.0,2.0,137.0,14.0,39.0,113.0,16.0,61.0,380.0,241.0,54.0,85.0,63.42105263157895,14.210526315789476,22.36842105263158,177.0,55.0,148.0,46.57894736842106,14.473684210526313,38.94736842105263,478.0,2.5157894736842104,216.0,1.136842105263158,2981.0,15.689473684210524,1172.0,6.1684210526315795,2339.0,12.310526315789476,1222.0,6.43157894736842,266.0,1.4,11.0,0.05789473684210526,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
2019-10-19,Lyon,Dijon,2019.0,10.0,116.0,31.0,42.0,91.0,26.0,72.0,378.0,196.0,91.0,91.0,51.85185185185186,24.074074074074073,24.074074074074073,147.0,87.0,144.0,38.888888888888886,23.015873015873016,38.095238095238095,377.0,1.9947089947089949,169.0,0.8941798941798942,3087.0,16.333333333333332,1132.0,5.989417989417991,2575.0,13.624338624338625,1171.0,6.195767195767195,261.0,1.380952380952381,17.0,0.08994708994708994,9,46,21,14.0,25.0,37.0,152,39,75,38,25.657894736842106,49.342105263157904,25.0,37.0,46.0,69.0,24.342105263157894,30.26315789473684,45.39473684210525,67.0,0.8815789473684209,34.0,0.4473684210526316,748.0,9.842105263157897,259.0,3.4078947368421053,1105.0,14.539473684210524,286.0,3.763157894736842,159.0,2.0921052631578947,14.0,0.18421052631578946
