HomeTeam,AwayTeam,Full Time Home Team Goals,Full Time Away Team Goals,Full Time Result,Half Time Home Team Goals,Half Time Away Team Goals,Half Time Result,Home Team Shots,Away Team Shots,Home Team Shots on Target,Away Team Shots on Target,Home Team Fouls Committed,Away Team Fouls Committed,Home Team Corners,Away Team Corners,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Year,Month,Day,home_wins,home_losses,home_draws,half_home_wins,half_home_losses,half_home_draws,Matches Played_x,total_wins_x,total_losses_x,total_draws_x,% wins_x,% losses_x,% draws_x,half_total_wins_x,half_total_losses_x,half_total_draws_x,% half wins_x,% half losses_x,% half draws_x,Total Full Time Home Team Goals,Full Time Home Team Goals mean,Total Half Time Home Team Goals,Half Time Home Team Goals mean,Total Home Team Shots,Home Team Shots mean,Total Home Team Shots on Target,Home Team Shots on Target mean,Total Home Team Fouls Committed,Home Team Fouls Committed mean,Total Home Team Corners,Home Team Corners mean,Total Home Team Yellow Cards,Home Team Yellow Cards mean,Total Home Team Red Cards,Home Team Red Cards mean,away_wins,away_losses,away_draws,half_away_wins,half_away_losses,half_away_draws,Matches Played_y,total_wins_y,total_losses_y,total_draws_y,% wins_y,% losses_y,% draws_y,half_total_wins_y,half_total_losses_y,half_total_draws_y,% half wins_y,% half losses_y,% half draws_y,Total Full Time Away Team Goals,Full Time Away Team Goals mean,Total Half Time Away Team Goals,Half Time Away Team Goals mean,Total Away Team Shots,Away Team Shots mean,Total Away Team Shots on Target,Away Team Shots on Target mean,Total Away Team Fouls Committed,Away Team Fouls Committed mean,Total Away Team Corners,Away Team Corners mean,Total Away Team Yellow Cards,Away Team Yellow Cards mean,Total Away Team Red Cards,Away Team Red Cards mean
Toulouse,Lille,2,3,A,2.0,1.0,H,6.0,17.0,4.0,8.0,14.0,16.0,1.0,3.0,4.0,2.0,1.0,0.0,2018,05,06,71,57,62,54.0,41.0,95.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,239.0,1.2578947368421052,94.0,0.49473684210526314,2417.0,12.721052631578948,829.0,4.363157894736842,2974.0,15.652631578947368,989.0,5.205263157894737,322.0,1.694736842105263,21.0,0.11052631578947368,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Toulouse,Lille,0,0,D,0.0,0.0,D,10.0,16.0,2.0,4.0,16.0,18.0,2.0,3.0,2.0,3.0,0.0,0.0,2019,04,21,71,57,62,54.0,41.0,95.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,239.0,1.2578947368421052,94.0,0.49473684210526314,2417.0,12.721052631578948,829.0,4.363157894736842,2974.0,15.652631578947368,989.0,5.205263157894737,322.0,1.694736842105263,21.0,0.11052631578947368,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Boulogne,Lille,2,3,A,2.0,1.0,H,10.0,14.0,5.0,5.0,19.0,18.0,6.0,11.0,3.0,1.0,0.0,0.0,2009,10,04,4,10,5,7.0,6.0,6.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,19.0,1.0,11.0,0.5789473684210527,183.0,9.631578947368421,63.0,3.3157894736842106,312.0,16.42105263157895,83.0,4.368421052631579,36.0,1.894736842105263,3.0,0.15789473684210525,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,1,0,H,1.0,0.0,H,17.0,10.0,4.0,5.0,19.0,24.0,6.0,2.0,3.0,2.0,0.0,1.0,2009,08,16,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,1,2,A,0.0,1.0,A,15.0,13.0,3.0,3.0,16.0,16.0,4.0,5.0,2.0,1.0,0.0,0.0,2011,03,06,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,2,0,H,0.0,0.0,D,12.0,10.0,6.0,2.0,21.0,15.0,0.0,4.0,3.0,0.0,0.0,0.0,2012,01,15,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,1,0,H,0.0,0.0,D,12.0,9.0,6.0,3.0,11.0,13.0,1.0,4.0,4.0,3.0,0.0,1.0,2012,11,25,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,0,0,D,0.0,0.0,D,9.0,5.0,2.0,2.0,20.0,17.0,10.0,1.0,1.0,0.0,0.0,0.0,2014,04,20,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,2,1,H,1.0,0.0,H,13.0,10.0,1.0,2.0,16.0,9.0,10.0,1.0,1.0,1.0,0.0,0.0,2014,12,21,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,1,1,D,0.0,0.0,D,16.0,12.0,3.0,4.0,12.0,21.0,7.0,1.0,1.0,1.0,1.0,0.0,2016,01,29,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,2,0,H,0.0,0.0,D,13.0,13.0,5.0,4.0,13.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,2016,12,18,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,5,1,H,4.0,0.0,H,19.0,14.0,8.0,3.0,9.0,8.0,3.0,6.0,0.0,1.0,0.0,0.0,2018,04,21,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Marseille,Lille,1,2,A,0.0,1.0,A,15.0,9.0,5.0,3.0,14.0,7.0,9.0,6.0,5.0,3.0,1.0,0.0,2019,01,25,106,34,50,79.0,30.0,81.0,379,178,93,108,46.96569920844327,24.53825857519789,28.496042216358838,132.0,75.0,172.0,34.82849604221636,19.788918205804748,45.382585751978894,327.0,1.7210526315789474,144.0,0.7578947368421053,2991.0,15.742105263157894,1030.0,5.421052631578948,2562.0,13.48421052631579,1164.0,6.126315789473685,287.0,1.5105263157894737,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,1,1,D,1.0,0.0,H,11.0,23.0,4.0,9.0,18.0,17.0,2.0,5.0,3.0,3.0,0.0,0.0,2010,02,06,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,0,2,A,0.0,1.0,A,6.0,24.0,2.0,10.0,10.0,14.0,2.0,10.0,2.0,2.0,0.0,0.0,2011,01,15,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,0,1,A,0.0,1.0,A,8.0,9.0,1.0,6.0,21.0,9.0,6.0,0.0,2.0,3.0,0.0,0.0,2012,05,02,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,2,2,D,1.0,1.0,D,11.0,10.0,7.0,5.0,19.0,15.0,4.0,7.0,1.0,0.0,0.0,0.0,2012,08,25,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,1,0,H,1.0,0.0,H,6.0,13.0,4.0,3.0,13.0,14.0,4.0,3.0,1.0,1.0,0.0,0.0,2014,02,02,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,1,0,H,1.0,0.0,H,9.0,6.0,3.0,3.0,15.0,16.0,11.0,2.0,1.0,1.0,0.0,0.0,2014,09,24,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,0,0,D,0.0,0.0,D,9.0,9.0,4.0,1.0,24.0,26.0,7.0,5.0,3.0,3.0,0.0,0.0,2015,11,01,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,1,1,D,1.0,1.0,D,13.0,8.0,6.0,3.0,13.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,2016,08,27,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,2,1,H,1.0,0.0,H,23.0,12.0,10.0,5.0,9.0,12.0,8.0,4.0,3.0,1.0,0.0,0.0,2018,03,02,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Nice,Lille,2,0,H,1.0,0.0,H,11.0,9.0,4.0,2.0,10.0,18.0,4.0,12.0,1.0,4.0,0.0,0.0,2018,11,25,96,48,46,61.0,36.0,93.0,380,145,133,102,38.1578947368421,35.0,26.842105263157894,99.0,104.0,177.0,26.05263157894737,27.36842105263158,46.578947368421055,263.0,1.3842105263157896,121.0,0.6368421052631579,2362.0,12.43157894736842,817.0,4.3,2540.0,13.368421052631579,992.0,5.221052631578948,310.0,1.631578947368421,20.0,0.10526315789473684,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Arles,Lille,0,1,A,0.0,0.0,D,9.0,10.0,2.0,4.0,14.0,15.0,3.0,4.0,2.0,2.0,1.0,0.0,2010,12,11,2,11,6,4.0,8.0,7.0,38,3,24,11,7.894736842105263,63.1578947368421,28.94736842105263,5.0,15.0,18.0,13.157894736842104,39.473684210526315,47.36842105263158,14.0,0.7368421052631579,9.0,0.47368421052631576,204.0,10.736842105263158,59.0,3.1052631578947367,293.0,15.421052631578947,85.0,4.473684210526316,31.0,1.631578947368421,4.0,0.21052631578947367,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Brest,Lille,1,2,A,1.0,1.0,D,20.0,7.0,9.0,4.0,14.0,16.0,10.0,4.0,1.0,3.0,0.0,0.0,2011,03,19,18,19,20,21.0,13.0,23.0,114,27,52,35,23.68421052631579,45.6140350877193,30.70175438596491,26.0,38.0,50.0,22.80701754385965,33.333333333333336,43.85964912280702,60.0,1.0526315789473684,35.0,0.6140350877192983,702.0,12.31578947368421,227.0,3.982456140350877,955.0,16.75438596491228,285.0,5.0,84.0,1.4736842105263157,4.0,0.07017543859649122,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Brest,Lille,3,1,H,2.0,1.0,H,7.0,10.0,5.0,2.0,23.0,18.0,4.0,8.0,2.0,1.0,0.0,1.0,2012,04,07,18,19,20,21.0,13.0,23.0,114,27,52,35,23.68421052631579,45.6140350877193,30.70175438596491,26.0,38.0,50.0,22.80701754385965,33.333333333333336,43.85964912280702,60.0,1.0526315789473684,35.0,0.6140350877192983,702.0,12.31578947368421,227.0,3.982456140350877,955.0,16.75438596491228,285.0,5.0,84.0,1.4736842105263157,4.0,0.07017543859649122,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Brest,Lille,1,2,A,1.0,1.0,D,8.0,14.0,2.0,5.0,18.0,12.0,2.0,8.0,2.0,1.0,0.0,0.0,2013,03,31,18,19,20,21.0,13.0,23.0,114,27,52,35,23.68421052631579,45.6140350877193,30.70175438596491,26.0,38.0,50.0,22.80701754385965,33.333333333333336,43.85964912280702,60.0,1.0526315789473684,35.0,0.6140350877192983,702.0,12.31578947368421,227.0,3.982456140350877,955.0,16.75438596491228,285.0,5.0,84.0,1.4736842105263157,4.0,0.07017543859649122,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Caen,Lille,2,5,A,1.0,3.0,A,11.0,22.0,5.0,8.0,15.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0,2010,11,13,46,56,30,26.0,35.0,71.0,265,75,123,67,28.30188679245283,46.41509433962264,25.28301886792453,48.0,85.0,132.0,18.11320754716981,32.075471698113205,49.81132075471698,140.0,1.0606060606060606,62.0,0.4696969696969697,1685.0,12.765151515151516,523.0,3.962121212121212,1871.0,14.174242424242424,694.0,5.257575757575758,208.0,1.5757575757575757,14.0,0.10606060606060606,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
Caen,Lille,1,2,A,0.0,0.0,D,6.0,19.0,2.0,10.0,18.0,17.0,0.0,7.0,1.0,2.0,0.0,0.0,2011,08,20,46,56,30,26.0,35.0,71.0,265,75,123,67,28.30188679245283,46.41509433962264,25.28301886792453,48.0,85.0,132.0,18.11320754716981,32.075471698113205,49.81132075471698,140.0,1.0606060606060606,62.0,0.4696969696969697,1685.0,12.765151515151516,523.0,3.962121212121212,1871.0,14.174242424242424,694.0,5.257575757575758,208.0,1.5757575757575757,14.0,0.10606060606060606,68,66,56,52.0,49.0,89.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,222.0,1.168421052631579,96.0,0.5052631578947369,2254.0,11.863157894736842,795.0,4.184210526315789,2727.0,14.352631578947369,850.0,4.473684210526316,361.0,1.9,31.0,0.1631578947368421
